367796610,2024-01-01T00:00:01,29.33616,-94.67825,9.2,300.9,307.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:01:05,29.33732,-94.67771,7.5,77.3,76.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:02:08,29.33755,-94.67509,8.0,89.0,86.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:03:09,29.33740,-94.67260,6.1,98.8,96.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:07:15,29.33675,-94.67156,0.4,215.9,128.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:05:12,29.33698,-94.67154,0.6,149.6,112.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:08:19,29.33564,-94.66962,8.3,119.4,116.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:04:11,29.33717,-94.67177,1.5,118.9,102.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:06:14,29.33684,-94.67152,0.4,184.2,123.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:09:23,29.33439,-94.66710,8.4,120.2,118.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:10:26,29.33320,-94.66464,8.3,120.0,118.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:11:34,29.33185,-94.66203,8.4,121.9,121.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:14:40,29.32833,-94.65483,8.3,120.4,119.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:13:38,29.32953,-94.65727,8.3,118.1,118.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:15:49,29.32700,-94.65221,8.4,120.0,119.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:16:52,29.32620,-94.65077,2.6,129.9,129.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:18:58,29.32571,-94.65026,0.4,153.1,142.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:17:54,29.32588,-94.65040,1.0,137.8,137.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:20:00,29.32569,-94.65024,0.0,158.6,143.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:21:01,29.32574,-94.65027,0.2,336.6,132.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:23:05,29.32583,-94.65046,0.4,284.9,109.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:22:02,29.32579,-94.65035,0.3,298.4,120.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:25:08,29.32592,-94.65081,0.4,277.5,85.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:24:07,29.32587,-94.65063,0.5,280.0,102.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:26:12,29.32589,-94.65093,0.3,243.3,61.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:29:19,29.32624,-94.64933,2.6,132.5,136.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:12:36,29.33058,-94.65968,8.3,122.5,121.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:32:32,29.32116,-94.64633,6.7,152.0,155.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:28:17,29.32613,-94.65077,5.8,37.0,39.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:31:28,29.32284,-94.64755,6.9,152.7,151.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:34:37,29.31672,-94.64313,9.9,120.7,118.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:27:15,29.32584,-94.65102,0.2,212.9,43.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:33:35,29.31859,-94.64565,11.5,164.8,153.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:37:59,29.31211,-94.63403,10.1,122.1,118.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:36:48,29.31374,-94.63725,9.8,120.7,117.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:39:09,29.31041,-94.63085,10.0,121.7,117.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:41:18,29.30734,-94.62490,10.1,121.6,116.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:40:13,29.30891,-94.62794,9.9,120.8,116.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
367796610,2024-01-01T00:42:20,29.30576,-94.62200,10.6,124.8,123.0,HOUSTON,IMO1276515,WDJ6320,50,0,26,13,2.9,50,A
